,city,year,weekofyear,week_start_date,ndvi_ne,ndvi_nw,ndvi_se,ndvi_sw,precipitation_amt_mm,reanalysis_air_temp_k,reanalysis_avg_temp_k,reanalysis_dew_point_temp_k,reanalysis_max_air_temp_k,reanalysis_min_air_temp_k,reanalysis_precip_amt_kg_per_m2,reanalysis_relative_humidity_percent,station_avg_temp_c,station_diur_temp_rng_c,station_max_temp_c,station_min_temp_c,station_precip_mm
1158,0,2004,41,751,0.7300636524689126,0.7300636524689126,0.7300636524689126,0.7300636524689126,0.7300636524689126,0.7300636524689126,0.7300636524689126,0.7300636524689126,0.7300636524689126,0.7300636524689126,0.7300636524689126,0.7300636524689126,0.7300636524689126,0.7300636524689126,0.7300636524689126,0.7300636524689126,0.7300636524689126
1159,0,2004,42,752,0.8294037953564977,0.8294037953564977,0.8294037953564977,0.8294037953564977,0.8294037953564977,0.8294037953564977,0.8294037953564977,0.8294037953564977,0.8294037953564977,0.8294037953564977,0.8294037953564977,0.8294037953564977,0.8294037953564977,0.8294037953564977,0.8294037953564977,0.8294037953564977,0.8294037953564977
1160,0,2004,43,753,0.7217229124943376,0.7217229124943376,0.7217229124943376,0.7217229124943376,0.7217229124943376,0.7217229124943376,0.7217229124943376,0.7217229124943376,0.7217229124943376,0.7217229124943376,0.7217229124943376,0.7217229124943376,0.7217229124943376,0.7217229124943376,0.7217229124943376,0.7217229124943376,0.7217229124943376
1161,0,2004,44,754,0.7670819524580553,0.7670819524580553,0.7670819524580553,0.7670819524580553,0.7670819524580553,0.7670819524580553,0.7670819524580553,0.7670819524580553,0.7670819524580553,0.7670819524580553,0.7670819524580553,0.7670819524580553,0.7670819524580553,0.7670819524580553,0.7670819524580553,0.7670819524580553,0.7670819524580553
1162,0,2004,45,755,0.8978015805912725,0.8978015805912725,0.8978015805912725,0.8978015805912725,0.8978015805912725,0.8978015805912725,0.8978015805912725,0.8978015805912725,0.8978015805912725,0.8978015805912725,0.8978015805912725,0.8978015805912725,0.8978015805912725,0.8978015805912725,0.8978015805912725,0.8978015805912725,0.8978015805912725
1163,0,2004,46,756,0.8232340422461184,0.8232340422461184,0.8232340422461184,0.8232340422461184,0.8232340422461184,0.8232340422461184,0.8232340422461184,0.8232340422461184,0.8232340422461184,0.8232340422461184,0.8232340422461184,0.8232340422461184,0.8232340422461184,0.8232340422461184,0.8232340422461184,0.8232340422461184,0.8232340422461184
1164,0,2004,47,757,0.6933265661287781,0.6933265661287781,0.6933265661287781,0.6933265661287781,0.6933265661287781,0.6933265661287781,0.6933265661287781,0.6933265661287781,0.6933265661287781,0.6933265661287781,0.6933265661287781,0.6933265661287781,0.6933265661287781,0.6933265661287781,0.6933265661287781,0.6933265661287781,0.6933265661287781
1165,0,2004,48,758,0.6795996882158469,0.6795996882158469,0.6795996882158469,0.6795996882158469,0.6795996882158469,0.6795996882158469,0.6795996882158469,0.6795996882158469,0.6795996882158469,0.6795996882158469,0.6795996882158469,0.6795996882158469,0.6795996882158469,0.6795996882158469,0.6795996882158469,0.6795996882158469,0.6795996882158469
1166,0,2004,49,759,0.6649772344868086,0.6649772344868086,0.6649772344868086,0.6649772344868086,0.6649772344868086,0.6649772344868086,0.6649772344868086,0.6649772344868086,0.6649772344868086,0.6649772344868086,0.6649772344868086,0.6649772344868086,0.6649772344868086,0.6649772344868086,0.6649772344868086,0.6649772344868086,0.6649772344868086
1168,0,2004,51,761,0.7297044818479979,0.7297044818479979,0.7297044818479979,0.7297044818479979,0.7297044818479979,0.7297044818479979,0.7297044818479979,0.7297044818479979,0.7297044818479979,0.7297044818479979,0.7297044818479979,0.7297044818479979,0.7297044818479979,0.7297044818479979,0.7297044818479979,0.7297044818479979,0.7297044818479979
1169,0,2004,52,762,0.8431079312635994,0.8431079312635994,0.8431079312635994,0.8431079312635994,0.8431079312635994,0.8431079312635994,0.8431079312635994,0.8431079312635994,0.8431079312635994,0.8431079312635994,0.8431079312635994,0.8431079312635994,0.8431079312635994,0.8431079312635994,0.8431079312635994,0.8431079312635994,0.8431079312635994
1171,0,2005,1,764,0.7884182180523198,0.7884182180523198,0.7884182180523198,0.7884182180523198,0.7884182180523198,0.7884182180523198,0.7884182180523198,0.7884182180523198,0.7884182180523198,0.7884182180523198,0.7884182180523198,0.7884182180523198,0.7884182180523198,0.7884182180523198,0.7884182180523198,0.7884182180523198,0.7884182180523198
1172,0,2005,2,765,0.7770159448795007,0.7770159448795007,0.7770159448795007,0.7770159448795007,0.7770159448795007,0.7770159448795007,0.7770159448795007,0.7770159448795007,0.7770159448795007,0.7770159448795007,0.7770159448795007,0.7770159448795007,0.7770159448795007,0.7770159448795007,0.7770159448795007,0.7770159448795007,0.7770159448795007
1173,0,2005,3,766,0.8224113939198591,0.8224113939198591,0.8224113939198591,0.8224113939198591,0.8224113939198591,0.8224113939198591,0.8224113939198591,0.8224113939198591,0.8224113939198591,0.8224113939198591,0.8224113939198591,0.8224113939198591,0.8224113939198591,0.8224113939198591,0.8224113939198591,0.8224113939198591,0.8224113939198591
1174,0,2005,4,767,0.8425658405669494,0.8425658405669494,0.8425658405669494,0.8425658405669494,0.8425658405669494,0.8425658405669494,0.8425658405669494,0.8425658405669494,0.8425658405669494,0.8425658405669494,0.8425658405669494,0.8425658405669494,0.8425658405669494,0.8425658405669494,0.8425658405669494,0.8425658405669494,0.8425658405669494
1175,0,2005,5,768,0.6171815198023282,0.6171815198023282,0.6171815198023282,0.6171815198023282,0.6171815198023282,0.6171815198023282,0.6171815198023282,0.6171815198023282,0.6171815198023282,0.6171815198023282,0.6171815198023282,0.6171815198023282,0.6171815198023282,0.6171815198023282,0.6171815198023282,0.6171815198023282,0.6171815198023282
1176,0,2005,6,769,0.679456457313747,0.679456457313747,0.679456457313747,0.679456457313747,0.679456457313747,0.679456457313747,0.679456457313747,0.679456457313747,0.679456457313747,0.679456457313747,0.679456457313747,0.679456457313747,0.679456457313747,0.679456457313747,0.679456457313747,0.679456457313747,0.679456457313747
1177,0,2005,7,770,0.6623062515040611,0.6623062515040611,0.6623062515040611,0.6623062515040611,0.6623062515040611,0.6623062515040611,0.6623062515040611,0.6623062515040611,0.6623062515040611,0.6623062515040611,0.6623062515040611,0.6623062515040611,0.6623062515040611,0.6623062515040611,0.6623062515040611,0.6623062515040611,0.6623062515040611
1178,0,2005,8,771,0.664055636567877,0.664055636567877,0.664055636567877,0.664055636567877,0.664055636567877,0.664055636567877,0.664055636567877,0.664055636567877,0.664055636567877,0.664055636567877,0.664055636567877,0.664055636567877,0.664055636567877,0.664055636567877,0.664055636567877,0.664055636567877,0.664055636567877
1179,0,2005,9,772,0.7653195563428273,0.7653195563428273,0.7653195563428273,0.7653195563428273,0.7653195563428273,0.7653195563428273,0.7653195563428273,0.7653195563428273,0.7653195563428273,0.7653195563428273,0.7653195563428273,0.7653195563428273,0.7653195563428273,0.7653195563428273,0.7653195563428273,0.7653195563428273,0.7653195563428273
1180,0,2005,10,773,0.6145730773356122,0.6145730773356122,0.6145730773356122,0.6145730773356122,0.6145730773356122,0.6145730773356122,0.6145730773356122,0.6145730773356122,0.6145730773356122,0.6145730773356122,0.6145730773356122,0.6145730773356122,0.6145730773356122,0.6145730773356122,0.6145730773356122,0.6145730773356122,0.6145730773356122
1181,0,2005,11,774,0.7191795252846822,0.7191795252846822,0.7191795252846822,0.7191795252846822,0.7191795252846822,0.7191795252846822,0.7191795252846822,0.7191795252846822,0.7191795252846822,0.7191795252846822,0.7191795252846822,0.7191795252846822,0.7191795252846822,0.7191795252846822,0.7191795252846822,0.7191795252846822,0.7191795252846822
1182,0,2005,12,775,0.6793314856182506,0.6793314856182506,0.6793314856182506,0.6793314856182506,0.6793314856182506,0.6793314856182506,0.6793314856182506,0.6793314856182506,0.6793314856182506,0.6793314856182506,0.6793314856182506,0.6793314856182506,0.6793314856182506,0.6793314856182506,0.6793314856182506,0.6793314856182506,0.6793314856182506
1183,0,2005,13,776,0.861501840517092,0.861501840517092,0.861501840517092,0.861501840517092,0.861501840517092,0.861501840517092,0.861501840517092,0.861501840517092,0.861501840517092,0.861501840517092,0.861501840517092,0.861501840517092,0.861501840517092,0.861501840517092,0.861501840517092,0.861501840517092,0.861501840517092
1184,0,2005,14,777,0.7821547635044599,0.7821547635044599,0.7821547635044599,0.7821547635044599,0.7821547635044599,0.7821547635044599,0.7821547635044599,0.7821547635044599,0.7821547635044599,0.7821547635044599,0.7821547635044599,0.7821547635044599,0.7821547635044599,0.7821547635044599,0.7821547635044599,0.7821547635044599,0.7821547635044599
1185,0,2005,15,778,0.6485662532031513,0.6485662532031513,0.6485662532031513,0.6485662532031513,0.6485662532031513,0.6485662532031513,0.6485662532031513,0.6485662532031513,0.6485662532031513,0.6485662532031513,0.6485662532031513,0.6485662532031513,0.6485662532031513,0.6485662532031513,0.6485662532031513,0.6485662532031513,0.6485662532031513
1186,0,2005,16,779,0.6719096101484451,0.6719096101484451,0.6719096101484451,0.6719096101484451,0.6719096101484451,0.6719096101484451,0.6719096101484451,0.6719096101484451,0.6719096101484451,0.6719096101484451,0.6719096101484451,0.6719096101484451,0.6719096101484451,0.6719096101484451,0.6719096101484451,0.6719096101484451,0.6719096101484451
1187,0,2005,17,780,0.6782693902113814,0.6782693902113814,0.6782693902113814,0.6782693902113814,0.6782693902113814,0.6782693902113814,0.6782693902113814,0.6782693902113814,0.6782693902113814,0.6782693902113814,0.6782693902113814,0.6782693902113814,0.6782693902113814,0.6782693902113814,0.6782693902113814,0.6782693902113814,0.6782693902113814
1188,0,2005,18,781,0.6043942803417992,0.6043942803417992,0.6043942803417992,0.6043942803417992,0.6043942803417992,0.6043942803417992,0.6043942803417992,0.6043942803417992,0.6043942803417992,0.6043942803417992,0.6043942803417992,0.6043942803417992,0.6043942803417992,0.6043942803417992,0.6043942803417992,0.6043942803417992,0.6043942803417992
1189,0,2005,19,782,0.715808241593576,0.715808241593576,0.715808241593576,0.715808241593576,0.715808241593576,0.715808241593576,0.715808241593576,0.715808241593576,0.715808241593576,0.715808241593576,0.715808241593576,0.715808241593576,0.715808241593576,0.715808241593576,0.715808241593576,0.715808241593576,0.715808241593576
1191,0,2005,21,784,0.7851068507996493,0.7851068507996493,0.7851068507996493,0.7851068507996493,0.7851068507996493,0.7851068507996493,0.7851068507996493,0.7851068507996493,0.7851068507996493,0.7851068507996493,0.7851068507996493,0.7851068507996493,0.7851068507996493,0.7851068507996493,0.7851068507996493,0.7851068507996493,0.7851068507996493
1193,0,2005,23,786,0.5967199467399716,0.5967199467399716,0.5967199467399716,0.5967199467399716,0.5967199467399716,0.5967199467399716,0.5967199467399716,0.5967199467399716,0.5967199467399716,0.5967199467399716,0.5967199467399716,0.5967199467399716,0.5967199467399716,0.5967199467399716,0.5967199467399716,0.5967199467399716,0.5967199467399716
1194,0,2005,24,787,0.7602561799487451,0.7602561799487451,0.7602561799487451,0.7602561799487451,0.7602561799487451,0.7602561799487451,0.7602561799487451,0.7602561799487451,0.7602561799487451,0.7602561799487451,0.7602561799487451,0.7602561799487451,0.7602561799487451,0.7602561799487451,0.7602561799487451,0.7602561799487451,0.7602561799487451
1195,0,2005,25,788,0.7629583238529418,0.7629583238529418,0.7629583238529418,0.7629583238529418,0.7629583238529418,0.7629583238529418,0.7629583238529418,0.7629583238529418,0.7629583238529418,0.7629583238529418,0.7629583238529418,0.7629583238529418,0.7629583238529418,0.7629583238529418,0.7629583238529418,0.7629583238529418,0.7629583238529418
1196,0,2005,26,789,0.7445429846324175,0.7445429846324175,0.7445429846324175,0.7445429846324175,0.7445429846324175,0.7445429846324175,0.7445429846324175,0.7445429846324175,0.7445429846324175,0.7445429846324175,0.7445429846324175,0.7445429846324175,0.7445429846324175,0.7445429846324175,0.7445429846324175,0.7445429846324175,0.7445429846324175
1197,0,2005,27,790,0.6637276268684116,0.6637276268684116,0.6637276268684116,0.6637276268684116,0.6637276268684116,0.6637276268684116,0.6637276268684116,0.6637276268684116,0.6637276268684116,0.6637276268684116,0.6637276268684116,0.6637276268684116,0.6637276268684116,0.6637276268684116,0.6637276268684116,0.6637276268684116,0.6637276268684116
1198,0,2005,28,791,0.8672342473615171,0.8672342473615171,0.8672342473615171,0.8672342473615171,0.8672342473615171,0.8672342473615171,0.8672342473615171,0.8672342473615171,0.8672342473615171,0.8672342473615171,0.8672342473615171,0.8672342473615171,0.8672342473615171,0.8672342473615171,0.8672342473615171,0.8672342473615171,0.8672342473615171
1199,0,2005,29,792,0.6278965033182007,0.6278965033182007,0.6278965033182007,0.6278965033182007,0.6278965033182007,0.6278965033182007,0.6278965033182007,0.6278965033182007,0.6278965033182007,0.6278965033182007,0.6278965033182007,0.6278965033182007,0.6278965033182007,0.6278965033182007,0.6278965033182007,0.6278965033182007,0.6278965033182007
1200,0,2005,30,793,0.8241087347780265,0.8241087347780265,0.8241087347780265,0.8241087347780265,0.8241087347780265,0.8241087347780265,0.8241087347780265,0.8241087347780265,0.8241087347780265,0.8241087347780265,0.8241087347780265,0.8241087347780265,0.8241087347780265,0.8241087347780265,0.8241087347780265,0.8241087347780265,0.8241087347780265
1201,0,2005,31,794,0.8035534602781893,0.8035534602781893,0.8035534602781893,0.8035534602781893,0.8035534602781893,0.8035534602781893,0.8035534602781893,0.8035534602781893,0.8035534602781893,0.8035534602781893,0.8035534602781893,0.8035534602781893,0.8035534602781893,0.8035534602781893,0.8035534602781893,0.8035534602781893,0.8035534602781893
1202,0,2005,32,795,0.7532118436430244,0.7532118436430244,0.7532118436430244,0.7532118436430244,0.7532118436430244,0.7532118436430244,0.7532118436430244,0.7532118436430244,0.7532118436430244,0.7532118436430244,0.7532118436430244,0.7532118436430244,0.7532118436430244,0.7532118436430244,0.7532118436430244,0.7532118436430244,0.7532118436430244
1204,0,2005,34,797,0.8036784319736856,0.8036784319736856,0.8036784319736856,0.8036784319736856,0.8036784319736856,0.8036784319736856,0.8036784319736856,0.8036784319736856,0.8036784319736856,0.8036784319736856,0.8036784319736856,0.8036784319736856,0.8036784319736856,0.8036784319736856,0.8036784319736856,0.8036784319736856,0.8036784319736856
1205,0,2005,35,798,0.9436656461556004,0.9436656461556004,0.9436656461556004,0.9436656461556004,0.9436656461556004,0.9436656461556004,0.9436656461556004,0.9436656461556004,0.9436656461556004,0.9436656461556004,0.9436656461556004,0.9436656461556004,0.9436656461556004,0.9436656461556004,0.9436656461556004,0.9436656461556004,0.9436656461556004
1208,0,2005,38,801,0.6459786940206347,0.6459786940206347,0.6459786940206347,0.6459786940206347,0.6459786940206347,0.6459786940206347,0.6459786940206347,0.6459786940206347,0.6459786940206347,0.6459786940206347,0.6459786940206347,0.6459786940206347,0.6459786940206347,0.6459786940206347,0.6459786940206347,0.6459786940206347,0.6459786940206347
1210,0,2005,40,803,0.8073489698472709,0.8073489698472709,0.8073489698472709,0.8073489698472709,0.8073489698472709,0.8073489698472709,0.8073489698472709,0.8073489698472709,0.8073489698472709,0.8073489698472709,0.8073489698472709,0.8073489698472709,0.8073489698472709,0.8073489698472709,0.8073489698472709,0.8073489698472709,0.8073489698472709
1211,0,2005,41,804,0.8524738108855703,0.8524738108855703,0.8524738108855703,0.8524738108855703,0.8524738108855703,0.8524738108855703,0.8524738108855703,0.8524738108855703,0.8524738108855703,0.8524738108855703,0.8524738108855703,0.8524738108855703,0.8524738108855703,0.8524738108855703,0.8524738108855703,0.8524738108855703,0.8524738108855703
1212,0,2005,42,805,0.7801241647916356,0.7801241647916356,0.7801241647916356,0.7801241647916356,0.7801241647916356,0.7801241647916356,0.7801241647916356,0.7801241647916356,0.7801241647916356,0.7801241647916356,0.7801241647916356,0.7801241647916356,0.7801241647916356,0.7801241647916356,0.7801241647916356,0.7801241647916356,0.7801241647916356
1213,0,2005,43,806,0.8416806517246584,0.8416806517246584,0.8416806517246584,0.8416806517246584,0.8416806517246584,0.8416806517246584,0.8416806517246584,0.8416806517246584,0.8416806517246584,0.8416806517246584,0.8416806517246584,0.8416806517246584,0.8416806517246584,0.8416806517246584,0.8416806517246584,0.8416806517246584,0.8416806517246584
1214,0,2005,44,807,0.6492639298339145,0.6492639298339145,0.6492639298339145,0.6492639298339145,0.6492639298339145,0.6492639298339145,0.6492639298339145,0.6492639298339145,0.6492639298339145,0.6492639298339145,0.6492639298339145,0.6492639298339145,0.6492639298339145,0.6492639298339145,0.6492639298339145,0.6492639298339145,0.6492639298339145
1216,0,2005,46,809,0.9279160417626322,0.9279160417626322,0.9279160417626322,0.9279160417626322,0.9279160417626322,0.9279160417626322,0.9279160417626322,0.9279160417626322,0.9279160417626322,0.9279160417626322,0.9279160417626322,0.9279160417626322,0.9279160417626322,0.9279160417626322,0.9279160417626322,0.9279160417626322,0.9279160417626322
1217,0,2005,47,810,0.7531336679979851,0.7531336679979851,0.7531336679979851,0.7531336679979851,0.7531336679979851,0.7531336679979851,0.7531336679979851,0.7531336679979851,0.7531336679979851,0.7531336679979851,0.7531336679979851,0.7531336679979851,0.7531336679979851,0.7531336679979851,0.7531336679979851,0.7531336679979851,0.7531336679979851
1218,0,2005,48,811,0.791667044788959,0.791667044788959,0.791667044788959,0.791667044788959,0.791667044788959,0.791667044788959,0.791667044788959,0.791667044788959,0.791667044788959,0.791667044788959,0.791667044788959,0.791667044788959,0.791667044788959,0.791667044788959,0.791667044788959,0.791667044788959,0.791667044788959
1219,0,2005,49,812,0.8362450936582495,0.8362450936582495,0.8362450936582495,0.8362450936582495,0.8362450936582495,0.8362450936582495,0.8362450936582495,0.8362450936582495,0.8362450936582495,0.8362450936582495,0.8362450936582495,0.8362450936582495,0.8362450936582495,0.8362450936582495,0.8362450936582495,0.8362450936582495,0.8362450936582495
1220,0,2005,50,813,0.6611504546597111,0.6611504546597111,0.6611504546597111,0.6611504546597111,0.6611504546597111,0.6611504546597111,0.6611504546597111,0.6611504546597111,0.6611504546597111,0.6611504546597111,0.6611504546597111,0.6611504546597111,0.6611504546597111,0.6611504546597111,0.6611504546597111,0.6611504546597111,0.6611504546597111
1221,0,2005,51,814,0.6416143062961133,0.6416143062961133,0.6416143062961133,0.6416143062961133,0.6416143062961133,0.6416143062961133,0.6416143062961133,0.6416143062961133,0.6416143062961133,0.6416143062961133,0.6416143062961133,0.6416143062961133,0.6416143062961133,0.6416143062961133,0.6416143062961133,0.6416143062961133,0.6416143062961133
1222,0,2006,52,815,0.8318872661277175,0.8318872661277175,0.8318872661277175,0.8318872661277175,0.8318872661277175,0.8318872661277175,0.8318872661277175,0.8318872661277175,0.8318872661277175,0.8318872661277175,0.8318872661277175,0.8318872661277175,0.8318872661277175,0.8318872661277175,0.8318872661277175,0.8318872661277175,0.8318872661277175
1224,0,2006,2,817,0.6939045192192362,0.6939045192192362,0.6939045192192362,0.6939045192192362,0.6939045192192362,0.6939045192192362,0.6939045192192362,0.6939045192192362,0.6939045192192362,0.6939045192192362,0.6939045192192362,0.6939045192192362,0.6939045192192362,0.6939045192192362,0.6939045192192362,0.6939045192192362,0.6939045192192362
1226,0,2006,4,819,0.6101163002124081,0.6101163002124081,0.6101163002124081,0.6101163002124081,0.6101163002124081,0.6101163002124081,0.6101163002124081,0.6101163002124081,0.6101163002124081,0.6101163002124081,0.6101163002124081,0.6101163002124081,0.6101163002124081,0.6101163002124081,0.6101163002124081,0.6101163002124081,0.6101163002124081
1228,0,2006,6,821,0.7249717392309768,0.7249717392309768,0.7249717392309768,0.7249717392309768,0.7249717392309768,0.7249717392309768,0.7249717392309768,0.7249717392309768,0.7249717392309768,0.7249717392309768,0.7249717392309768,0.7249717392309768,0.7249717392309768,0.7249717392309768,0.7249717392309768,0.7249717392309768,0.7249717392309768
1229,0,2006,7,822,0.8626108413109848,0.8626108413109848,0.8626108413109848,0.8626108413109848,0.8626108413109848,0.8626108413109848,0.8626108413109848,0.8626108413109848,0.8626108413109848,0.8626108413109848,0.8626108413109848,0.8626108413109848,0.8626108413109848,0.8626108413109848,0.8626108413109848,0.8626108413109848,0.8626108413109848
1230,0,2006,8,823,0.730766577254867,0.730766577254867,0.730766577254867,0.730766577254867,0.730766577254867,0.730766577254867,0.730766577254867,0.730766577254867,0.730766577254867,0.730766577254867,0.730766577254867,0.730766577254867,0.730766577254867,0.730766577254867,0.730766577254867,0.730766577254867,0.730766577254867
1231,0,2006,9,824,0.6395278365978134,0.6395278365978134,0.6395278365978134,0.6395278365978134,0.6395278365978134,0.6395278365978134,0.6395278365978134,0.6395278365978134,0.6395278365978134,0.6395278365978134,0.6395278365978134,0.6395278365978134,0.6395278365978134,0.6395278365978134,0.6395278365978134,0.6395278365978134,0.6395278365978134
1232,0,2006,10,825,0.9084541329276801,0.9084541329276801,0.9084541329276801,0.9084541329276801,0.9084541329276801,0.9084541329276801,0.9084541329276801,0.9084541329276801,0.9084541329276801,0.9084541329276801,0.9084541329276801,0.9084541329276801,0.9084541329276801,0.9084541329276801,0.9084541329276801,0.9084541329276801,0.9084541329276801
1233,0,2006,11,826,0.6545746255413936,0.6545746255413936,0.6545746255413936,0.6545746255413936,0.6545746255413936,0.6545746255413936,0.6545746255413936,0.6545746255413936,0.6545746255413936,0.6545746255413936,0.6545746255413936,0.6545746255413936,0.6545746255413936,0.6545746255413936,0.6545746255413936,0.6545746255413936,0.6545746255413936
1234,0,2006,12,827,0.7596887231686699,0.7596887231686699,0.7596887231686699,0.7596887231686699,0.7596887231686699,0.7596887231686699,0.7596887231686699,0.7596887231686699,0.7596887231686699,0.7596887231686699,0.7596887231686699,0.7596887231686699,0.7596887231686699,0.7596887231686699,0.7596887231686699,0.7596887231686699,0.7596887231686699
1235,0,2006,13,828,0.7121090575395708,0.7121090575395708,0.7121090575395708,0.7121090575395708,0.7121090575395708,0.7121090575395708,0.7121090575395708,0.7121090575395708,0.7121090575395708,0.7121090575395708,0.7121090575395708,0.7121090575395708,0.7121090575395708,0.7121090575395708,0.7121090575395708,0.7121090575395708,0.7121090575395708
1236,0,2006,14,829,0.7084150123041904,0.7084150123041904,0.7084150123041904,0.7084150123041904,0.7084150123041904,0.7084150123041904,0.7084150123041904,0.7084150123041904,0.7084150123041904,0.7084150123041904,0.7084150123041904,0.7084150123041904,0.7084150123041904,0.7084150123041904,0.7084150123041904,0.7084150123041904,0.7084150123041904
1237,0,2006,15,830,0.7734234733143881,0.7734234733143881,0.7734234733143881,0.7734234733143881,0.7734234733143881,0.7734234733143881,0.7734234733143881,0.7734234733143881,0.7734234733143881,0.7734234733143881,0.7734234733143881,0.7734234733143881,0.7734234733143881,0.7734234733143881,0.7734234733143881,0.7734234733143881,0.7734234733143881
1238,0,2006,16,831,0.8059744998699441,0.8059744998699441,0.8059744998699441,0.8059744998699441,0.8059744998699441,0.8059744998699441,0.8059744998699441,0.8059744998699441,0.8059744998699441,0.8059744998699441,0.8059744998699441,0.8059744998699441,0.8059744998699441,0.8059744998699441,0.8059744998699441,0.8059744998699441,0.8059744998699441
1239,0,2006,17,832,0.6689445118018436,0.6689445118018436,0.6689445118018436,0.6689445118018436,0.6689445118018436,0.6689445118018436,0.6689445118018436,0.6689445118018436,0.6689445118018436,0.6689445118018436,0.6689445118018436,0.6689445118018436,0.6689445118018436,0.6689445118018436,0.6689445118018436,0.6689445118018436,0.6689445118018436
1240,0,2006,18,833,0.6099340361560718,0.6099340361560718,0.6099340361560718,0.6099340361560718,0.6099340361560718,0.6099340361560718,0.6099340361560718,0.6099340361560718,0.6099340361560718,0.6099340361560718,0.6099340361560718,0.6099340361560718,0.6099340361560718,0.6099340361560718,0.6099340361560718,0.6099340361560718,0.6099340361560718
1241,0,2006,19,834,0.7576008320950055,0.7576008320950055,0.7576008320950055,0.7576008320950055,0.7576008320950055,0.7576008320950055,0.7576008320950055,0.7576008320950055,0.7576008320950055,0.7576008320950055,0.7576008320950055,0.7576008320950055,0.7576008320950055,0.7576008320950055,0.7576008320950055,0.7576008320950055,0.7576008320950055
1242,0,2006,20,835,0.8151431363259698,0.8151431363259698,0.8151431363259698,0.8151431363259698,0.8151431363259698,0.8151431363259698,0.8151431363259698,0.8151431363259698,0.8151431363259698,0.8151431363259698,0.8151431363259698,0.8151431363259698,0.8151431363259698,0.8151431363259698,0.8151431363259698,0.8151431363259698,0.8151431363259698
1243,0,2006,21,836,0.6699754462872636,0.6699754462872636,0.6699754462872636,0.6699754462872636,0.6699754462872636,0.6699754462872636,0.6699754462872636,0.6699754462872636,0.6699754462872636,0.6699754462872636,0.6699754462872636,0.6699754462872636,0.6699754462872636,0.6699754462872636,0.6699754462872636,0.6699754462872636,0.6699754462872636
1244,0,2006,22,837,0.5517357453271464,0.5517357453271464,0.5517357453271464,0.5517357453271464,0.5517357453271464,0.5517357453271464,0.5517357453271464,0.5517357453271464,0.5517357453271464,0.5517357453271464,0.5517357453271464,0.5517357453271464,0.5517357453271464,0.5517357453271464,0.5517357453271464,0.5517357453271464,0.5517357453271464
1245,0,2006,23,838,0.8164083790733747,0.8164083790733747,0.8164083790733747,0.8164083790733747,0.8164083790733747,0.8164083790733747,0.8164083790733747,0.8164083790733747,0.8164083790733747,0.8164083790733747,0.8164083790733747,0.8164083790733747,0.8164083790733747,0.8164083790733747,0.8164083790733747,0.8164083790733747,0.8164083790733747
1246,0,2006,24,839,0.6336288008260595,0.6336288008260595,0.6336288008260595,0.6336288008260595,0.6336288008260595,0.6336288008260595,0.6336288008260595,0.6336288008260595,0.6336288008260595,0.6336288008260595,0.6336288008260595,0.6336288008260595,0.6336288008260595,0.6336288008260595,0.6336288008260595,0.6336288008260595,0.6336288008260595
1247,0,2006,25,840,0.6862290922517439,0.6862290922517439,0.6862290922517439,0.6862290922517439,0.6862290922517439,0.6862290922517439,0.6862290922517439,0.6862290922517439,0.6862290922517439,0.6862290922517439,0.6862290922517439,0.6862290922517439,0.6862290922517439,0.6862290922517439,0.6862290922517439,0.6862290922517439,0.6862290922517439
1248,0,2006,26,841,0.7851536468501064,0.7851536468501064,0.7851536468501064,0.7851536468501064,0.7851536468501064,0.7851536468501064,0.7851536468501064,0.7851536468501064,0.7851536468501064,0.7851536468501064,0.7851536468501064,0.7851536468501064,0.7851536468501064,0.7851536468501064,0.7851536468501064,0.7851536468501064,0.7851536468501064
1249,0,2006,27,842,0.7942442169976593,0.7942442169976593,0.7942442169976593,0.7942442169976593,0.7942442169976593,0.7942442169976593,0.7942442169976593,0.7942442169976593,0.7942442169976593,0.7942442169976593,0.7942442169976593,0.7942442169976593,0.7942442169976593,0.7942442169976593,0.7942442169976593,0.7942442169976593,0.7942442169976593
1250,0,2006,28,843,0.8268421489402389,0.8268421489402389,0.8268421489402389,0.8268421489402389,0.8268421489402389,0.8268421489402389,0.8268421489402389,0.8268421489402389,0.8268421489402389,0.8268421489402389,0.8268421489402389,0.8268421489402389,0.8268421489402389,0.8268421489402389,0.8268421489402389,0.8268421489402389,0.8268421489402389
1251,0,2006,29,844,0.8381038152885538,0.8381038152885538,0.8381038152885538,0.8381038152885538,0.8381038152885538,0.8381038152885538,0.8381038152885538,0.8381038152885538,0.8381038152885538,0.8381038152885538,0.8381038152885538,0.8381038152885538,0.8381038152885538,0.8381038152885538,0.8381038152885538,0.8381038152885538,0.8381038152885538
1252,0,2006,30,845,0.7926198036293398,0.7926198036293398,0.7926198036293398,0.7926198036293398,0.7926198036293398,0.7926198036293398,0.7926198036293398,0.7926198036293398,0.7926198036293398,0.7926198036293398,0.7926198036293398,0.7926198036293398,0.7926198036293398,0.7926198036293398,0.7926198036293398,0.7926198036293398,0.7926198036293398
1253,0,2006,31,846,0.6646960208378001,0.6646960208378001,0.6646960208378001,0.6646960208378001,0.6646960208378001,0.6646960208378001,0.6646960208378001,0.6646960208378001,0.6646960208378001,0.6646960208378001,0.6646960208378001,0.6646960208378001,0.6646960208378001,0.6646960208378001,0.6646960208378001,0.6646960208378001,0.6646960208378001
